location,bedroom,bathroom,area_m2,price_usd,Neighborhood
Westlands,2.0,3.0,2.0,140000.0,"General Mathenge,Westlands"
Westlands,3.0,3.0,262.0,140000.0,"Brookside,Westlands Area,Westlands"
Westlands,3.0,3.0,3.0,140000.0,"Westlands,Brookside,Westlands"
Runda,3.0,4.0,3.0,140000.0,"near Valley arcade shopping,Valley Arcade,Dagoretti North"
Westlands,4.0,3.0,4.0,140000.0,"Riverside,Westlands"
Westlands,2.0,2.0,20000.0,140000.0,"Westlands Area,Westlands"
Westlands,4.0,4.0,4.0,140000.0,"5Th Avenue,Parklands,Westlands"
Westlands,3.0,4.0,3.0,140000.0,"Riverside,Westlands"
Westlands,4.0,5.0,4.0,145000.0,"Githuri Road,Parklands,Westlands"
Kilimani,3.0,4.0,3.0,145000.0,"Kilimani,Dagoretti North"
Runda,3.0,3.0,3.0,145000.0,"Thika Road,Thika Road"
Kileleshwa,3.0,3.0,2400.0,145000.0,"Gatundu Road,Kileleshwa,Nairobi,Kileleshwa,Dagoretti North"
Westlands,3.0,5.0,3.0,145000.0,"Riverside Drive,Riverside,Westlands"
Westlands,4.0,4.0,4.0,145000.0,"Parklands,Westlands"
Kileleshwa,3.0,3.0,3.0,145000.0,"kileleshwa,Kileleshwa,Kileleshwa,Dagoretti North"
Westlands,2.0,2.0,2.0,145000.0,"Westlands Area,Westlands"
Kilimani,3.0,3.0,3.0,145000.0,"Kilimani,Dagoretti North"
Kileleshwa,3.0,3.0,3.0,145000.0,"kileleshwa,Kileleshwa,Kileleshwa,Dagoretti North"
Kilimani,2.0,2.0,2.0,150000.0,"Argwings Kodhek Rd,Kilimani,Dagoretti North"
Kilimani,4.0,5.0,279.0,150000.0,"Kilimani,Dagoretti North"
Lavington,4.0,4.0,24.0,150000.0,"Othaya Rd,Lavington,Dagoretti North"
Westlands,2.0,2.0,13.0,150000.0,"Laikipia Rd,Riverside,Westlands"
Kileleshwa,2.0,2.0,2.0,150000.0,"Laikipia,Kileleshwa,Dagoretti North"
Westlands,3.0,3.0,3.0,150000.0,"Riverside,Westlands"
Lavington,4.0,4.0,4.0,150000.0,"Othaya Road,Lavington,Dagoretti North"
Kileleshwa,4.0,5.0,4.0,150000.0,"Siaya Road,Kileleshwa,Dagoretti North"
Westlands,4.0,4.0,21000.0,150000.0,"Westlands Area,Westlands"
Kileleshwa,4.0,5.0,4.0,150000.0,"Siaya Road,Kileleshwa,Dagoretti North"
Kileleshwa,4.0,5.0,4.0,150000.0,"Kileleshwa,Dagoretti North"
Lavington,2.0,2.0,200.0,150000.0,"Lavington,Dagoretti North"
Lavington,4.0,4.0,4.0,150000.0,"Othaya Road,Lavington,Dagoretti North"
Westlands,4.0,3.0,4.0,150000.0,"Westlands Area,Westlands"
Kileleshwa,3.0,4.0,220.0,150000.0,"Mandera Road,Kileleshwa,Dagoretti North"
Westlands,4.0,5.0,2500.0,150000.0,"Lantana Road,Rhapta Road,Westlands"
Westlands,3.0,4.0,270.0,150000.0,"1,Redhill drive,Nyari,Westlands"
Westlands,3.0,4.0,3.0,150000.0,"Riverside,Westlands"
Kilimani,2.0,2.0,2.0,150000.0,"Kindaruma Road,Kilimani,Dagoretti North"
Westlands,3.0,3.0,3.0,150000.0,"Rhapta Road,Westlands"
Kilimani,3.0,2.0,3.0,150000.0,"Rose Avenue,Kilimani,Dagoretti North"
Kilimani,3.0,3.0,3.0,150000.0,"Kilimani,Dagoretti North"
Westlands,2.0,2.0,2.0,150000.0,"Westlands Area,Westlands"
Kilimani,2.0,2.0,2.0,150000.0,"Kindaruma Road,Kilimani,Dagoretti North"
Westlands,4.0,4.0,4.0,150000.0,"parklands,Parklands,Parklands,Westlands"
Westlands,1.0,1.0,111.0,150000.0,"21 03 25,32 FA,Waiyaki Way,Westlands"
Westlands,2.0,2.0,46.0,150000.0,"Le'mac,Slip Road,Waiyaki Way,Westlands"
Kileleshwa,3.0,4.0,23.0,150000.0,"Gatundu Rd,Kileleshwa,Dagoretti North"
Westlands,4.0,3.0,25.0,150000.0,"Rhapta Rd,Rhapta Road,Westlands"
Runda,2.0,3.0,2.0,150000.0,"Karen,Langata"
Kilimani,4.0,5.0,4.0,150000.0,"Kilimani,Dagoretti North"
Runda,2.0,1.0,2.0,150000.0,"Thika Road,Thika Road"
Kileleshwa,3.0,4.0,3.0,150000.0,"Othaya road,Kileleshwa,Dagoretti North"
Westlands,3.0,4.0,3.0,150000.0,"12,lower kabete,Brookside,Westlands"
Lavington,3.0,2.0,3.0,150000.0,"Lavington,Dagoretti North"
Lavington,3.0,2.0,3.0,150000.0,"Lavington,Dagoretti North"
Kileleshwa,3.0,3.0,3.0,150000.0,"Kileleshwa,Dagoretti North"
Kilimani,3.0,2.0,2025.0,150000.0,"Riara road,Kilimani,Dagoretti North"
Kilimani,4.0,5.0,290.0,150000.0,"Yaya Centre,Kilimani,Dagoretti North"
Lavington,4.0,5.0,4.0,150000.0,"walk to valley arcade,Lavington,Dagoretti North"
Kileleshwa,3.0,4.0,3.0,150000.0,"near Kasusku,Kileleshwa,Dagoretti North"
Westlands,3.0,4.0,3.0,150000.0,"Rhapta Road,Rhapta Road,Westlands"
Westlands,3.0,4.0,3.0,150000.0,"Brookside,Westlands"
Westlands,3.0,3.0,3.0,150000.0,"Brookside Drive,Westlands Area,Westlands"
Kilimani,3.0,3.0,3.0,150000.0,"Kilimani,Dagoretti North"
Westlands,2.0,3.0,2.0,150000.0,"General Mathenge,Westlands"
Westlands,4.0,5.0,4.0,150000.0,"Shanzu road,Spring Valley,Westlands"
Kileleshwa,4.0,4.0,325.0,150000.0,"Kileleshwa,Dagoretti North"
Runda,3.0,2.0,3.0,150000.0,"Kiambu Road,Kiambu Road"
Westlands,4.0,3.0,4.0,150000.0,"Westlands Area,Westlands"
Westlands,4.0,4.0,4.0,150000.0,"Westlands Area,Westlands"
Westlands,1.0,1.0,1.0,150000.0,"Westlands Area,Westlands"
Westlands,2.0,2.0,80.0,150000.0,"Lone Tree,Rosslyn,Westlands"
Westlands,2.0,2.0,90.0,150000.0,"1,Rosslyn Lone Tree Estate Road,Rosslyn,Westlands"
Westlands,2.0,2.0,150.0,150000.0,"Brookside Drive,Brookside,Westlands"
Westlands,2.0,2.0,150.0,150000.0,"Peponi Road,Westlands Area,Westlands"
Kileleshwa,2.0,2.0,2.0,150000.0,"Kileleshwa,Dagoretti North"
Westlands,2.0,2.0,2.0,150000.0,"Westlands Area,Westlands"
Kilimani,3.0,3.0,3.0,150000.0,"Kilimani,Dagoretti North"
Westlands,2.0,3.0,2.0,150000.0,"Westlands Area,Westlands"
Westlands,4.0,4.0,4.0,150000.0,"Brookside,Brookside,Brookside,Westlands"
Westlands,3.0,4.0,3.0,150000.0,"Rhapta Road,Westlands"
Westlands,4.0,4.0,4.0,150000.0,"Westlands Area,Westlands"
Lavington,3.0,3.0,3.0,150000.0,"Mbaazi Avenue,Lavington,Dagoretti North"
Kileleshwa,3.0,3.0,23.0,150000.0,"Gatundu Rd,Kileleshwa,Dagoretti North"
Kilimani,2.0,2.0,14.0,150000.0,"Kitale Lane,Kilimani,Dagoretti North"
Runda,3.0,2.0,3.0,150000.0,"Dennis Pritt,Dagoretti North"
Westlands,3.0,2.0,158.0,150000.0,"6Th Parklands,Parklands,Westlands"
Westlands,3.0,3.0,3.0,150000.0,"Kyuna,Westlands"
Kilimani,3.0,4.0,160.0,150000.0,"Argwings Kodhek,Kilimani,Dagoretti North"
Westlands,2.0,2.0,2.0,150000.0,"School lane,Westlands Area,Westlands"
Westlands,2.0,2.0,2.0,150000.0,"School lane,Westlands Area,Westlands"
Runda,3.0,2.0,3.0,150000.0,"Dennis Pritt,Dagoretti North"
Kilimani,3.0,4.0,3.0,150000.0,"Argwings Kodhek Rd,Kilimani,Dagoretti North"
Westlands,3.0,2.0,3.0,150000.0,"Gigiri,Westlands"
Lavington,4.0,3.0,4.0,150000.0,"Mbaazi,Lavington,Dagoretti North"
Kilimani,1.0,1.0,1.0,150000.0,"Near Yaya Center,Kilimani,Dagoretti North"
Kilimani,3.0,3.0,3.0,150000.0,"behind Junction Mall,Kilimani,Dagoretti North"
Kileleshwa,4.0,4.0,4.0,150000.0,"Kileleshwa,Dagoretti North"
Westlands,4.0,4.0,4.0,150000.0,"Westlands Area,Westlands"
Westlands,3.0,4.0,2601.0,150000.0,"Westlands Area,Westlands"
Westlands,2.0,2.0,2.0,150000.0,"Riverside,Westlands"
Westlands,4.0,4.0,3000.0,150000.0,"General Mathenge Drive,General Mathenge,Westlands"
Kileleshwa,3.0,4.0,3.0,150000.0,"Kileleshwa,Dagoretti North"
Lavington,4.0,4.0,4.0,150000.0,"Lavington,Dagoretti North"
Westlands,3.0,3.0,3.0,150000.0,"Rhapta Road,Westlands"
Westlands,2.0,2.0,2.0,150000.0,"School Lane,Parklands,Westlands"
Kilimani,2.0,3.0,2.0,150000.0,"Kilimani,Dagoretti North"
Lavington,4.0,4.0,4.0,150000.0,"Lavington,Dagoretti North"
Lavington,3.0,2.0,3.0,150000.0,"Mbaazi,Mbaazi,Lavington,Dagoretti North"
Lavington,3.0,3.0,3.0,150000.0,"Lavington,Dagoretti North"
Kilimani,2.0,2.0,2.0,150000.0,"Kilimani,Dagoretti North"
Kileleshwa,3.0,3.0,3.0,150000.0,"Kileleshwa,Dagoretti North"
Westlands,2.0,2.0,2.0,150000.0,"Westlands Area,Westlands"
Westlands,4.0,4.0,4.0,155000.0,"General Mathenge,Westlands"
Westlands,2.0,2.0,2.0,155000.0,"Parklands,Westlands"
Westlands,3.0,5.0,3.0,155000.0,"Brookside,Westlands"
Westlands,4.0,4.0,4.0,155000.0,"General Mathenge,Spring Valley,Westlands"
Westlands,3.0,5.0,3.0,155000.0,"Brookside,Westlands"
Westlands,3.0,5.0,2950.0,155000.0,"Riverside Drive,Riverside,Westlands"
Westlands,4.0,3.0,4.0,158000.0,"Westlands Area,Westlands"
Westlands,4.0,3.0,24.0,160000.0,"Mpaka Rd,Westlands Area,Westlands"
Westlands,2.0,2.0,16.0,160000.0,"General Mathenge,General Mathenge,Westlands"
Westlands,1.0,1.0,1.0,160000.0,"Gigiri,Westlands"
Kilimani,4.0,4.0,4.0,160000.0,"kilimani,Kilimani,Kilimani,Dagoretti North"
Lavington,4.0,4.0,4.0,160000.0,"Lavington,Dagoretti North"
Kilimani,4.0,3.0,4.0,160000.0,"Ole-ndume road,Kilimani,Kilimani,Dagoretti North"
Lavington,3.0,3.0,3.0,160000.0,"Riara Rd,Lavington,Dagoretti North"
Westlands,3.0,3.0,280.0,160000.0,"General Mathenge,Westlands"
Westlands,3.0,2.0,3.0,160000.0,"Westlands Area,Westlands"
Westlands,2.0,2.0,2.0,160000.0,"Westlands Area,Westlands"
Westlands,3.0,3.0,280.0,160000.0,"General Mathenge,Westlands"
Westlands,3.0,2.0,3.0,160000.0,"Westlands Area,Westlands"
Westlands,2.0,2.0,2.0,160000.0,"Westlands Area,Westlands"
Westlands,3.0,2.0,3.0,160000.0,"Gigiri,Westlands"
Westlands,2.0,2.0,2.0,160000.0,"Oldonyo Sabuk,Westlands Area,Westlands"
Westlands,3.0,3.0,3.0,160000.0,"Brookside,Brookside,Westlands"
Westlands,3.0,4.0,3.0,160000.0,"General Mathenge,Westlands"
Westlands,1.0,2.0,1.0,160000.0,"Rhapta Road,Westlands"
Kileleshwa,3.0,3.0,220.0,160000.0,"Gitanga Road,Kileleshwa,Dagoretti North"
Westlands,3.0,3.0,3.0,160000.0,"Opposite Parklands Baptist Church,Westlands Area,Westlands"
Westlands,4.0,4.0,4.0,160000.0,"Spring Valley,Westlands"
Lavington,3.0,3.0,3.0,160000.0,"Valley Arcade,Mbaazi Avenue,Lavington,Dagoretti North"
Runda,3.0,3.0,3.0,160000.0,"Valley Arcade,Dagoretti North"
Westlands,2.0,1.0,130.0,160000.0,"Spring Valley,Westlands"
Westlands,3.0,3.0,3.0,160000.0,"Riverside,Westlands"
Kileleshwa,2.0,2.0,2.0,160000.0,"Kileleshwa,Dagoretti North"
Westlands,4.0,4.0,4.0,160000.0,"Brookside,Westlands"
Westlands,3.0,2.0,3.0,160000.0,"Mvuli road,Westlands Area,Westlands"
Westlands,3.0,5.0,3.0,160000.0,"General Mathenge,Westlands"
Westlands,4.0,4.0,344.0,160000.0,"Donyo Sabuk Avenue,General Mathenge,Westlands"
Westlands,2.0,3.0,16.0,160000.0,"General Mathenge,Westlands"
Kilimani,3.0,3.0,23.0,160000.0,"Ole Dume,Kilimani,Dagoretti North"
Kileleshwa,3.0,3.0,23.0,160000.0,"Mwingi Rd,Kileleshwa,Dagoretti North"
Kilimani,2.0,2.0,2.0,160000.0,"Denispritt,Kitale Lane,Kilimani,Dagoretti North"
Westlands,3.0,4.0,3.0,160000.0,"Riverside,Westlands"
Lavington,3.0,2.0,3.0,160000.0,"Mbaazi Avenue,Lavington,Dagoretti North"
Westlands,2.0,3.0,2.0,160000.0,"Karura,Westlands"
Westlands,1.0,1.0,2000.0,160000.0,"Westlands Area,Westlands"
Westlands,2.0,3.0,2.0,160000.0,"Karura,Westlands"
Westlands,1.0,1.0,2000.0,160000.0,"Westlands Area,Westlands"
Westlands,2.0,2.0,20000.0,160000.0,"Westlands Area,Westlands"
Westlands,3.0,3.0,3.0,160000.0,"Riverside,Westlands"
Kileleshwa,2.0,3.0,2.0,160000.0,"Kileleshwa,Dagoretti North"
Kilimani,4.0,4.0,250.0,160000.0,"01,Marula Lane,Kilimani,Dagoretti North"
Westlands,4.0,5.0,260.0,160000.0,"General Mathenge Road,General Mathenge,Westlands"
Lavington,2.0,2.0,2.0,160000.0,"Lavington,Dagoretti North"
Westlands,3.0,4.0,3.0,160000.0,"Parklands,Westlands"
Kileleshwa,4.0,6.0,4.0,160000.0,"Othaya Road,Kileleshwa,Dagoretti North"
Kilimani,3.0,4.0,3.0,160000.0,"Kilimani,Dagoretti North"
Kilimani,3.0,3.0,23.0,160000.0,"Ole Dume,Kilimani,Dagoretti North"
Westlands,4.0,4.0,24.0,160000.0,"General Mathenge,General Mathenge,Westlands"
Westlands,3.0,4.0,3.0,160000.0,"Riverside,Westlands"
Kilimani,3.0,3.0,3.0,160000.0,"kilimani,Kilimani,Kilimani,Dagoretti North"
Westlands,4.0,5.0,232.0,160000.0,"General Mathenge Drive,Spring Valley,Westlands"
Westlands,4.0,4.0,4.0,160000.0,"Loresho,Westlands"
Westlands,2.0,2.0,2.0,160000.0,"Westlands Area,Westlands"
Westlands,2.0,2.0,2.0,160000.0,"Westlands,Westlands Area,Westlands"
Westlands,3.0,4.0,3.0,160000.0,"Riverside,Westlands"
Kilimani,3.0,4.0,260.0,160000.0,"Argwings Kodhek Road,Kilimani,Dagoretti North"
Westlands,4.0,4.0,4.0,160000.0,"General Mathenge,General Mathenge,Westlands"
Runda,3.0,4.0,3.0,160000.0,"Nyali Area,Nyali"
Westlands,1.0,2.0,1.0,160000.0,"Waiyaki Way,Westlands"
Westlands,3.0,2.0,4645.0,160000.0,"Lower kabete,Kabete Lane,Spring Valley,Westlands"
Westlands,3.0,4.0,3.0,160000.0,"Brookside,Westlands"
Kilimani,3.0,3.0,24.0,165000.0,"Ole Dume,Kilimani,Dagoretti North"
Westlands,3.0,3.0,3.0,165000.0,"Rhapta Road,Westlands"
Kilimani,3.0,4.0,230.0,165000.0,"Argwings Kodhek,Kilimani,Dagoretti North"
Westlands,4.0,4.0,4.0,165000.0,"Mpaka Road,Westlands Area,Westlands"
Westlands,3.0,3.0,3.0,165000.0,"General Mathenge,Westlands"
Westlands,3.0,4.0,2800.0,165000.0,"General mathenge,General Mathenge,Westlands"
Westlands,3.0,4.0,260.0,165000.0,"General Mathenge Road,General Mathenge,Westlands"
Westlands,4.0,3.0,4.0,165000.0,"Westlands Area,Westlands"
Westlands,4.0,3.0,4.0,165000.0,"Brookside,Westlands"
Westlands,2.0,2.0,2.0,165000.0,"Peponi Road,Peponi Road,Karura,Westlands"
Kilimani,3.0,3.0,3.0,165000.0,"Kilimani,Dagoretti North"
Kilimani,2.0,3.0,2.0,165000.0,"Galana Road,Kilimani,Dagoretti North"
Lavington,3.0,3.0,3.0,170000.0,"Argwings Kodhek,Lavington,Dagoretti North"
Westlands,3.0,3.0,23.0,170000.0,"General Mathenge,General Mathenge,Westlands"
Kilimani,3.0,4.0,28.0,170000.0,"Arwings Kodhek,Kilimani,Dagoretti North"
Kilimani,3.0,3.0,23.0,170000.0,"Kitale Lane,Kilimani,Dagoretti North"
Westlands,2.0,2.0,150.0,170000.0,"Peponi rd,Spring Valley,Westlands"
Westlands,3.0,3.0,175.0,170000.0,"General Mathege,General Mathenge,Westlands"
Westlands,3.0,3.0,3.0,170000.0,"riverside,Riverside,Riverside,Westlands"
Kileleshwa,3.0,4.0,3.0,170000.0,"Othaya Rd,Kileleshwa,Dagoretti North"
Westlands,3.0,3.0,3.0,170000.0,"Parklands,Westlands"
Westlands,3.0,3.0,3.0,170000.0,"General Mathenge,General Mathenge,Westlands"
Westlands,3.0,3.0,3.0,170000.0,"General mathenge,General Mathenge,Westlands"
Westlands,3.0,3.0,3.0,170000.0,"Nyari,Westlands"
Westlands,4.0,5.0,250.0,170000.0,"General Mathenge Road,General Mathenge,Westlands"
Westlands,3.0,4.0,230.0,170000.0,"Brookside Drive,Brookside,Westlands"
Kilimani,2.0,2.0,12.0,170000.0,"Dennis Pritt,Kilimani,Dagoretti North"
Kileleshwa,3.0,3.0,20.0,170000.0,"Signature Residence Nairobi,Kileleshwa,Dagoretti North"
Westlands,3.0,3.0,186.0,170000.0,"Amrutha Brookside Dr Nairobi,Brookside,Westlands"
Kilimani,2.0,2.0,2.0,170000.0,",Dennis Pritt,Kilimani,Dagoretti North"
Kilimani,2.0,3.0,18.0,170000.0,"Menelik road Kilimani,Kilimani,Dagoretti North"
Westlands,3.0,4.0,3.0,170000.0,"School Lane,Brookside,Westlands"
Westlands,2.0,2.0,2.0,170000.0,"Parklands,Westlands"
Westlands,2.0,3.0,2.0,170000.0,"General Mathenge,Westlands"
Kilimani,2.0,2.0,2.0,170000.0,"Kilimani,Dagoretti North"
Kilimani,3.0,3.0,3.0,170000.0,"Kilimani,Dagoretti North"
Kilimani,2.0,2.0,2.0,170000.0,"Dennis Pritt,Kilimani,Dagoretti North"
Kileleshwa,3.0,3.0,23.0,170000.0,"Othaya Rd,Kileleshwa,Dagoretti North"
Kilimani,5.0,6.0,300.0,170000.0,"Kilimani,Dagoretti North"
Westlands,3.0,3.0,3.0,170000.0,"Riverside,Westlands"
Westlands,4.0,3.0,4.0,170000.0,"Mpaka road,Parklands,Westlands"
Kilimani,1.0,1.0,1.0,170000.0,"Kilimani,Dagoretti North"
Westlands,3.0,3.0,3.0,170000.0,"Westlands Area,Westlands"
Westlands,3.0,4.0,270.0,170000.0,"Brookside Drive,Brookside,Westlands"
Westlands,3.0,4.0,3.0,170000.0,"General Mathenge,Westlands"
Runda,3.0,2.0,3.0,170000.0,"Garden City,Thika Road,Thika Road,Thika Road"
Westlands,3.0,4.0,3.0,170000.0,"Riverside,Westlands"
Kilimani,2.0,2.0,2.0,170000.0,"Kilimani,Dagoretti North"
Kilimani,3.0,4.0,3.0,172000.0,"Kilimani,Dagoretti North"
Westlands,4.0,4.0,4.0,172000.0,"Parklands,Westlands"
Westlands,3.0,4.0,3.0,175000.0,"General Mathenge,Westlands"
Westlands,4.0,4.0,4.0,175000.0,"General Mathenge,Westlands Area,Westlands"
Kilimani,2.0,2.0,2.0,175000.0,"Kilimani,Dagoretti North"
Westlands,3.0,3.0,3.0,175000.0,"Parklands,Westlands"
Westlands,4.0,4.0,4.0,175000.0,"General Mathenge,Westlands"
Westlands,4.0,5.0,4.0,175000.0,"Donyo Sabuk Avenue,General Mathenge,Westlands"
Westlands,3.0,3.0,3.0,175000.0,"General Mathenge,Westlands"
Westlands,3.0,3.0,279.0,175000.0,"Riverside Grove,Riverside,Westlands"
Westlands,3.0,3.0,3.0,175000.0,"General Mathenge,Westlands"
Westlands,4.0,4.0,4.0,175000.0,"Donyo Sabuk Avenue,General Mathenge,Westlands"
Westlands,4.0,4.0,4.0,175000.0,"Westlands,Westlands Area,Westlands"
Westlands,2.0,2.0,150.0,175000.0,"Thigiri,Westlands"
Kilimani,2.0,2.0,2.0,180000.0,"Wood Avenue,Kilimani,Dagoretti North"
Westlands,3.0,3.0,3.0,180000.0,"Off Riverside Drive,Riverside,Westlands"
Kilimani,2.0,2.0,13.0,180000.0,"Kitale Lane,Kilimani,Dagoretti North"
Westlands,4.0,4.0,4.0,180000.0,"riverside drive,Riverside,Westlands"
Kilimani,3.0,3.0,3.0,180000.0,"Kilimani,Kilimani,Dagoretti North"
Kilimani,3.0,3.0,3.0,180000.0,"Kilimani,Dagoretti North"
Runda,4.0,4.0,4.0,180000.0,"Upper Hill,Langata"
Westlands,1.0,2.0,1.0,180000.0,"Westlands Area,Westlands"
Westlands,2.0,2.0,2.0,180000.0,"Mwanzi road,Westlands Area,Westlands"
Westlands,3.0,3.0,3.0,180000.0,"Brookside Drie,Karura,Westlands"
Westlands,3.0,4.0,3.0,180000.0,"Brookside,Westlands"
Westlands,2.0,2.0,2.0,180000.0,"Peponi road,Spring Valley,Westlands"
Kileleshwa,4.0,5.0,4.0,180000.0,"Kileleshwa,Dagoretti North"
Westlands,4.0,4.0,4.0,180000.0,"Westlands Area,Westlands"
